GeneID	padj	pvalue	lfcSE	stat	log2FoldChange	baseMean	Symbol	Description
10273	4.51e-02	2.29e-03	1.087	3.0494561	3.315416	386.34	STUB1	STIP1 homology and U-box containing protein 1
54625	4.60e-02	2.36e-03	0.99	-3.0410109	-3.0113735	75.54	PARP14	poly(ADP-ribose) polymerase family member 14
57551	4.60e-02	2.35e-03	1.177	-3.0419491	-3.5811027	186.52	TAOK1	TAO kinase 1
317749	4.69e-02	2.41e-03	1.046	3.0341279	3.1739975	113.44	DHRS4L2	dehydrogenase/reductase 4 like 2
11191	4.72e-02	2.45e-03	1.017	3.0291547	3.0810829	48.34	PTENP1	phosphatase and tensin homolog pseudogene 1
653427	4.72e-02	2.46e-03	1.2	3.0283484	3.6326995	38.56	FOXD4L5	forkhead box D4 like 5
101060389	4.72e-02	2.44e-03	0.869	3.0301453	2.6327197	32.83	TBC1D3D	TBC1 domain family member 3D
653061	4.73e-02	2.47e-03	1.441	3.0265535	4.3607214	153.79	GOLGA8S	golgin A8 family member S
55716	4.76e-02	2.50e-03	1.384	-3.0232365	-4.1844319	120.29	LMBR1L	limb development membrane protein 1 like
23250	4.79e-02	2.54e-03	1.039	3.0190055	3.1365898	280.93	ATP11A	ATPase phospholipid transporting 11A
80381	4.79e-02	2.53e-03	1.064	3.0201601	3.2132247	71.07	CD276	CD276 molecule
5603	5.00e-02	2.67e-03	0.76	3.0038798	2.283441	174.7	MAPK13	mitogen-activated protein kinase 13
7554	5.00e-02	2.66e-03	0.919	3.0043191	2.7608445	63.06	ZNF8	zinc finger protein 8
665	5.00e-02	2.68e-03	0.617	3.0025465	1.8532241	6420.55	BNIP3L	BCL2 interacting protein 3 like
65117	5.00e-02	2.69e-03	1.279	-3.0013111	-3.8387275	88.7	RSRC2	arginine and serine rich coiled-coil 2
10575	5.05e-02	2.72e-03	1.199	-2.9972447	-3.5946455	123.06	CCT4	chaperonin containing TCP1 subunit 4
149013	5.06e-02	2.74e-03	0.922	-2.9952152	-2.7607863	44.29	NBPF12	NBPF member 12
353144	5.15e-02	2.80e-03	1.218	2.9883539	3.6410099	452.59	LCE3C	late cornified envelope 3C
64221	5.19e-02	2.84e-03	1.452	2.9844016	4.3333012	290.19	ROBO3	roundabout guidance receptor 3
4122	5.19e-02	2.85e-03	1.222	-2.983523	-3.6447433	32.52	MAN2A2	mannosidase alpha class 2A member 2
645073	5.39e-02	2.97e-03	0.933	2.9709579	2.7713249	48.43	GAGE12G	G antigen 12G
100132565	5.71e-02	3.17e-03	1.303	2.9509637	3.8436573	68.81	GOLGA8F	golgin A8 family member F
55659	5.71e-02	3.17e-03	0.896	2.9508221	2.6446862	60.51	ZNF416	zinc finger protein 416
100506083	5.72e-02	3.20e-03	0.846	-2.9479346	-2.495122	45.81	DDX19A-DT	DDX19A divergent transcript
342574	5.72e-02	3.19e-03	0.984	2.9484892	2.8998979	1734.91	KRT27	keratin 27
645961	5.74e-02	3.23e-03	0.888	2.94518	2.6142951	105.16	SPATA31C2	SPATA31 subfamily C member 2
310	5.74e-02	3.23e-03	1.32	-2.9446041	-3.886005	139.31	ANXA7	annexin A7
81168	5.83e-02	3.30e-03	0.859	2.938261	2.524297	125.74	OR8J3	olfactory receptor family 8 subfamily J member 3
10094	5.85e-02	3.32e-03	1.198	-2.9365071	-3.5171511	263.82	ARPC3	actin related protein 2/3 complex subunit 3
1889	5.95e-02	3.40e-03	1.278	-2.9293551	-3.7437397	64.56	ECE1	endothelin converting enzyme 1
11269	5.95e-02	3.40e-03	0.86	-2.9288505	-2.5192754	45.72	DDX19B	DEAD-box helicase 19B
113026	5.99e-02	3.44e-03	0.78	2.9256747	2.2822748	3045.78	PLCD3	phospholipase C delta 3
55187	6.09e-02	3.51e-03	1.089	-2.9192884	-3.1805499	74.03	VPS13D	vacuolar protein sorting 13 homolog D
6703	6.10e-02	3.54e-03	0.693	2.9160583	2.0197605	4812.78	SPRR2D	small proline rich protein 2D
8724	6.10e-02	3.54e-03	1.213	-2.9169236	-3.5367915	115.56	SNX3	sorting nexin 3
26211	6.11e-02	3.59e-03	0.816	2.9121208	2.3775235	49.4	OR2F1	olfactory receptor family 2 subfamily F member 1
101928605	6.11e-02	3.59e-03	1.031	2.9124386	3.0031983	170.04	ARHGEF35-AS1	ARHGEF35 antisense RNA 1
55863	6.11e-02	3.58e-03	1.21	-2.9132163	-3.5250617	28.03	TMEM126B	transmembrane protein 126B
115752	6.15e-02	3.63e-03	1.217	2.908936	3.5414252	46.24	DIS3L	DIS3 like exosome 3'-5' exoribonuclease
109864280	6.31e-02	3.73e-03	0.671	2.8999473	1.9462713	19.13	RNA18SN2	RNA, 18S ribosomal N2
55788	6.36e-02	3.78e-03	1.05	-2.8962295	-3.0413123	46.25	LMBRD1	LMBR1 domain containing 1
9922	6.39e-02	3.81e-03	1.092	2.8937893	3.1587139	19.54	IQSEC1	IQ motif and Sec7 domain ArfGEF 1
1537	6.55e-02	3.92e-03	1.53	2.8847997	4.4145359	576.44	CYC1	cytochrome c1
8969	6.60e-02	3.96e-03	1.038	2.8813021	2.9908417	64.66	H2AC11	H2A clustered histone 11
247	6.63e-02	3.99e-03	1.324	2.8788147	3.8103788	837.69	ALOX15B	arachidonate 15-lipoxygenase type B
26133	6.78e-02	4.09e-03	1.387	2.8707792	3.9821949	736.37	TRPC4AP	transient receptor potential cation channel subfamily C member 4 associated protein
64802	6.82e-02	4.17e-03	1.455	2.8653272	4.1695931	85.49	NMNAT1	nicotinamide nucleotide adenylyltransferase 1
26994	6.82e-02	4.18e-03	0.628	2.8640675	1.7998337	1833.96	RNF11	ring finger protein 11
643161	6.82e-02	4.22e-03	0.771	-2.8610074	-2.2057878	48.32	FAM25A	family with sequence similarity 25 member A
6888	6.82e-02	4.17e-03	0.746	2.8651195	2.1359723	2360.84	TALDO1	transaldolase 1
162699	6.82e-02	4.14e-03	0.809	2.8671173	2.3190617	75.07	ELOA3P	elongin A3, pseudogene
4946	6.82e-02	4.21e-03	0.699	2.8619544	2.0002155	786.89	OAZ1	ornithine decarboxylase antizyme 1
102724563	6.82e-02	4.20e-03	1.286	2.862933	3.6804537	53.2	LOC102724563	transcription factor E2F6-like
219870	6.89e-02	4.28e-03	1.248	2.8568102	3.5646219	70.69	OR10G9	olfactory receptor family 10 subfamily G member 9
5928	6.89e-02	4.30e-03	1.145	-2.8554728	-3.2703837	184.34	RBBP4	RB binding protein 4, chromatin remodeling factor
102724865	6.90e-02	4.31e-03	1.286	2.8542068	3.671227	53.14	LOC102724865	replaced by ID 100420178
728929	7.21e-02	4.53e-03	0.811	2.8389712	2.3032539	74.78	ELOA3BP	elongin A3 family member B, pseudogene
645402	7.26e-02	4.57e-03	1.158	2.8357533	3.2852024	74.68	USP17L4	ubiquitin specific peptidase 17 like family member 4
2665	7.38e-02	4.66e-03	1.032	-2.8293105	-2.9208127	329.09	GDI2	GDP dissociation inhibitor 2
92815	7.42e-02	4.72e-03	0.877	2.8256505	2.4786538	78.96	H2AC25	H2A clustered histone 25
9798	7.42e-02	4.72e-03	1.033	-2.8252842	-2.918394	167.69	IST1	IST1 factor associated with ESCRT-III
23271	7.46e-02	4.76e-03	1.14	-2.8226696	-3.2168853	57.19	CAMSAP2	calmodulin regulated spectrin associated protein family member 2
6712	7.47e-02	4.78e-03	0.575	2.8212399	1.6229315	361.56	SPTBN2	spectrin beta, non-erythrocytic 2
23207	7.51e-02	4.83e-03	1.066	2.8183468	3.0054199	1710.3	PLEKHM2	pleckstrin homology and RUN domain containing M2
3779	7.57e-02	4.88e-03	0.863	2.8146171	2.4291789	28	KCNMB1	potassium calcium-activated channel subfamily M regulatory beta subunit 1
4074	7.64e-02	4.94e-03	1.338	-2.8107096	-3.7594035	60.36	M6PR	mannose-6-phosphate receptor, cation dependent
10436	7.66e-02	4.97e-03	1.174	-2.8088877	-3.2971241	199.64	EMG1	EMG1 N1-specific pseudouridine methyltransferase
55052	7.70e-02	5.02e-03	1.207	-2.8057302	-3.3861116	124.42	MRPL20	mitochondrial ribosomal protein L20
1632	7.70e-02	5.03e-03	1.41	-2.8049352	-3.9558362	25.35	ECI1	enoyl-CoA delta isomerase 1
5865	7.71e-02	5.14e-03	1.079	2.7982961	3.0192541	235.19	RAB3B	RAB3B, member RAS oncogene family
6738	7.71e-02	5.10e-03	1.092	-2.8007932	-3.0572105	35.48	RO60	Ro60, Y RNA binding protein
390113	7.71e-02	5.14e-03	0.919	2.7984294	2.5719781	108.81	OR4X1	olfactory receptor family 4 subfamily X member 1
51535	7.71e-02	5.06e-03	0.75	2.8031662	2.1034153	25.9	PPHLN1	periphilin 1
105377826	7.71e-02	5.13e-03	0.842	2.7986186	2.3553836	57.41	LINC02887	long intergenic non-protein coding RNA 2887
109864279	7.71e-02	5.12e-03	0.719	2.7991617	2.0120952	104.48	RNA45SN2	RNA, 45S pre-ribosomal N2
8338	7.98e-02	5.33e-03	0.777	2.7861549	2.1642985	213.76	H2AC20	H2A clustered histone 20
107986694	8.22e-02	5.51e-03	1.186	-2.7754246	-3.2927045	24.45	LOC107986694	
107986696	8.28e-02	5.57e-03	1.231	-2.7722147	-3.4121551	23.47	LOC107986696	
1508	8.32e-02	5.62e-03	0.668	2.7692995	1.8491982	2219.42	CTSB	cathepsin B
3291	8.36e-02	5.66e-03	1.521	2.7669367	4.2092033	85.04	HSD11B2	hydroxysteroid 11-beta dehydrogenase 2
79791	8.42e-02	5.72e-03	0.882	-2.7633996	-2.4376008	48.92	FBXO31	F-box protein 31
723790	8.54e-02	5.85e-03	0.778	2.7559685	2.1429298	214.43	H2AC19	H2A clustered histone 19
353140	8.54e-02	5.86e-03	0.751	2.7555715	2.0700301	22593.22	LCE2C	late cornified envelope 2C
92140	8.54e-02	5.85e-03	0.905	-2.7562086	-2.4931685	63.63	MTDH	metadherin
105376418	8.64e-02	5.94e-03	1.118	2.7510684	3.0758019	48.04	LOC105376418	uncharacterized LOC105376418
64430	8.67e-02	5.98e-03	1.163	-2.7487381	-3.1954382	32.07	PCNX4	pecanex 4
23150	8.76e-02	6.08e-03	1.12	-2.7434875	-3.0724704	55.59	FRMD4B	FERM domain containing 4B
3005	8.76e-02	6.07e-03	0.694	2.7441028	1.9047309	1442.98	H1-0	H1.0 linker histone
255403	8.79e-02	6.14e-03	0.775	2.7399658	2.1245106	30.21	ZNF718	zinc finger protein 718
390535	8.79e-02	6.12e-03	1.376	2.7411742	3.7729492	73.27	GOLGA8EP	golgin A8 family member E, pseudogene
109864273	8.79e-02	6.16e-03	0.673	2.7392823	1.8438669	19.11	RNA18SN4	RNA, 18S pre-ribosomal N4
8337	8.81e-02	6.19e-03	0.772	2.7374814	2.1131353	187.61	H2AC18	H2A clustered histone 18
57704	8.85e-02	6.24e-03	0.892	2.7348686	2.4389022	729.87	GBA2	glucosylceramidase beta 2
2339	8.88e-02	6.28e-03	1.209	-2.7329617	-3.3045837	153.37	FNTA	farnesyltransferase, CAAX box, alpha
1859	8.92e-02	6.32e-03	1.073	2.7304396	2.9295173	398.53	DYRK1A	dual specificity tyrosine phosphorylation regulated kinase 1A
84376	9.04e-02	6.43e-03	0.771	-2.725066	-2.0999507	55.03	HOOK3	hook microtubule tethering protein 3
167153	9.09e-02	6.48e-03	1.084	-2.7222528	-2.9496082	33.16	TENT2	terminal nucleotidyltransferase 2
22919	9.18e-02	6.57e-03	1.034	2.7178301	2.8113061	679.29	MAPRE1	microtubule associated protein RP/EB family member 1
6706	9.58e-02	6.88e-03	0.803	-2.7027077	-2.1706366	136.76	SPRR2G	small proline rich protein 2G
677843	9.65e-02	6.95e-03	1.256	2.6994595	3.3901965	93.39	SNORA77	small nucleolar RNA, H/ACA box 77
4983	9.71e-02	7.01e-03	0.788	2.6962101	2.1235759	146.92	OPHN1	oligophrenin 1
353141	9.79e-02	7.12e-03	0.785	2.6911406	2.1137176	12734.27	LCE2D	late cornified envelope 2D
23788	9.79e-02	7.13e-03	1.178	-2.6904877	-3.1689941	73.76	MTCH2	mitochondrial carrier 2
128710	9.79e-02	7.10e-03	0.781	2.6920555	2.1021629	207.77	SLX4IP	SLX4 interacting protein
440888	9.88e-02	7.25e-03	1.417	2.6849995	3.8039723	91.84	ACTR3BP2	ACTR3B pseudogene 2
9689	9.88e-02	7.26e-03	0.812	2.6847451	2.178742	1504.62	BZW1	basic leucine zipper and W2 domains 1
5652	9.88e-02	7.24e-03	0.627	2.6854008	1.683735	2561.29	PRSS8	serine protease 8
2309	9.97e-02	7.35e-03	0.763	2.6807621	2.0458347	2557.82	FOXO3	forkhead box O3
7984	9.98e-02	7.38e-03	0.799	2.6792052	2.1417426	335.9	ARHGEF5	Rho guanine nucleotide exchange factor 5
613	1.00e-01	7.43e-03	0.716	2.676858	1.916869	766.03	BCR	BCR activator of RhoGEF and GTPase
100132287	1.01e-01	7.53e-03	0.937	2.6726059	2.5046852	30.32	LOC100132287	uncharacterized LOC100132287
440153	1.03e-01	7.72e-03	1.028	2.664223	2.7375686	288.89	OR11H12	olfactory receptor family 11 subfamily H member 12
142891	1.05e-01	7.84e-03	1.44	-2.6590633	-3.8286222	63.14	SAMD8	sterile alpha motif domain containing 8
5777	1.06e-01	7.96e-03	1.327	2.6537711	3.521576	377.22	PTPN6	protein tyrosine phosphatase non-receptor type 6
3839	1.06e-01	8.01e-03	1.232	-2.6517986	-3.2671423	49.88	KPNA3	karyopherin subunit alpha 3
386672	1.07e-01	8.09e-03	0.803	2.6482667	2.1270841	104.13	KRTAP10-4	keratin associated protein 10-4
2086	1.08e-01	8.21e-03	1.231	-2.6435088	-3.2530622	14.56	ERV3-1	endogenous retrovirus group 3 member 1, envelope
147228	1.09e-01	8.27e-03	0.775	2.6407235	2.0464682	32.64	KRT17P1	keratin 17 pseudogene 1
84164	1.13e-01	8.56e-03	1.363	-2.629022	-3.5835982	53.57	ASCC2	activating signal cointegrator 1 complex subunit 2
343521	1.14e-01	8.75e-03	1.495	2.621682	3.9188219	155.85	DYNLT4	dynein light chain Tctex-type 4
107984026	1.14e-01	8.77e-03	0.84	2.6207364	2.2010709	62.8	LOC107984026	replaced by ID 728005
9885	1.14e-01	8.73e-03	0.818	2.6226174	2.1440203	766.91	OSBPL2	oxysterol binding protein like 2
106631777	1.15e-01	8.84e-03	0.686	2.6181893	1.7956952	114.81	RNA45SN1	RNA, 45S pre-ribosomal N1
106632264	1.15e-01	8.83e-03	0.749	2.6184366	1.961364	79.71	RNA28SN1	RNA, 28S ribosomal N1
6231	1.16e-01	8.95e-03	0.831	2.61412	2.1717244	679.44	RPS26	ribosomal protein S26
9388	1.17e-01	9.08e-03	1.066	2.6089415	2.7800944	25.36	LIPG	lipase G, endothelial type
84648	1.17e-01	9.12e-03	0.772	2.6073522	2.0131143	5458.44	LCE3D	late cornified envelope 3D
10527	1.18e-01	9.21e-03	1.084	-2.6043121	-2.8222073	91.81	IPO7	importin 7
1525	1.19e-01	9.29e-03	1.133	-2.6013349	-2.9469786	227.56	CXADR	CXADR Ig-like cell adhesion molecule
8562	1.19e-01	9.36e-03	1.048	-2.5985484	-2.7240482	14.62	DENR	density regulated re-initiation and release factor
6319	1.20e-01	9.41e-03	0.993	-2.5968889	-2.5796247	289.02	SCD	stearoyl-CoA desaturase
126638	1.20e-01	9.46e-03	0.733	2.5948713	1.9011957	35329.75	RPTN	repetin
6176	1.20e-01	9.49e-03	0.626	2.5937121	1.6241785	952.67	RPLP1	ribosomal protein lateral stalk subunit P1
23192	1.20e-01	9.57e-03	1.403	-2.5909911	-3.6340831	212.44	ATG4B	autophagy related 4B cysteine peptidase
645836	1.20e-01	9.56e-03	1.109	2.5911977	2.8730293	61.77	USP17L3	ubiquitin specific peptidase 17 like family member 3
563	1.21e-01	9.66e-03	0.655	2.5877741	1.6962012	4856.89	AZGP1	alpha-2-glycoprotein 1, zinc-binding
53349	1.25e-01	9.99e-03	1.306	-2.5761862	-3.3654147	19.32	ZFYVE1	zinc finger FYVE-type containing 1
84901	1.26e-01	1.01e-02	1.225	2.573513	3.1523875	132.7	NFATC2IP	nuclear factor of activated T cells 2 interacting protein
55713	1.26e-01	1.01e-02	1.135	2.5727422	2.9209794	136.93	ZNF334	zinc finger protein 334
6730	1.27e-01	1.02e-02	1.269	-2.567974	-3.2597997	55.84	SRP68	signal recognition particle 68
1475	1.28e-01	1.03e-02	0.631	2.5655809	1.618653	1110.04	CSTA	cystatin A
127544	1.28e-01	1.04e-02	1.221	-2.5629192	-3.1297895	229.69	RNF19B	ring finger protein 19B
220074	1.28e-01	1.04e-02	1.245	2.5631471	3.1913815	140.7	LRTOMT	leucine rich transmembrane and O-methyltransferase domain containing
100861532	1.28e-01	1.04e-02	0.715	2.5625216	1.8320045	111.48	RNA45SN5	RNA, 45S pre-ribosomal N5
7832	1.31e-01	1.07e-02	0.768	2.5519969	1.960541	930.54	BTG2	BTG anti-proliferation factor 2
4069	1.35e-01	1.10e-02	0.845	2.5423554	2.1480286	3038.91	LYZ	lysozyme
6286	1.35e-01	1.11e-02	1.059	2.5390719	2.6893239	897.14	S100P	S100 calcium binding protein P
339500	1.36e-01	1.12e-02	1.095	2.5365689	2.7764758	43.01	ZNF678	zinc finger protein 678
60675	1.36e-01	1.12e-02	1.28	2.5365018	3.2465112	173.36	PROK2	prokineticin 2
2512	1.36e-01	1.12e-02	0.876	2.535834	2.221732	9273.51	FTL	ferritin light chain
64065	1.37e-01	1.14e-02	0.707	-2.5314095	-1.7905629	55.53	PERP	p53 apoptosis effector related to PMP22
6726	1.37e-01	1.15e-02	0.66	-2.525672	-1.6672925	364.82	SRP9	signal recognition particle 9
27178	1.37e-01	1.15e-02	1.025	2.525795	2.5891759	1527.77	IL37	interleukin 37
83443	1.37e-01	1.16e-02	1.176	2.5255633	2.971007	591.54	SF3B5	splicing factor 3b subunit 5
401447	1.37e-01	1.15e-02	1.124	2.5275567	2.8418897	58.87	USP17L1	ubiquitin specific peptidase 17 like family member 1
3043	1.37e-01	1.16e-02	1.021	2.5250971	2.5783716	2470.35	HBB	hemoglobin subunit beta
109864282	1.37e-01	1.14e-02	0.763	2.5291129	1.9297914	77.43	RNA28SN2	RNA, 28S ribosomal N2
11078	1.37e-01	1.16e-02	1.158	-2.5241587	-2.9233218	85.6	TRIOBP	TRIO and F-actin binding protein
6280	1.38e-01	1.17e-02	0.845	2.5218138	2.1321589	3181.83	S100A9	S100 calcium binding protein A9
109864271	1.38e-01	1.17e-02	0.727	2.5215035	1.8331763	107.68	RNA45SN4	RNA, 45S pre-ribosomal N4
56902	1.39e-01	1.18e-02	0.764	2.5170276	1.9225359	101.69	PNO1	partner of NOB1 homolog
5184	1.39e-01	1.18e-02	1.162	2.5178103	2.9247687	436.31	PEPD	peptidase D
51368	1.39e-01	1.20e-02	0.968	2.512211	2.4323525	992.29	TEX264	testis expressed 264, ER-phagy receptor
51608	1.39e-01	1.20e-02	1.273	2.512541	3.1973069	426.48	GET4	guided entry of tail-anchored proteins factor 4
286319	1.39e-01	1.19e-02	1.704	2.5144755	4.2835493	209.66	TUSC1	tumor suppressor candidate 1
64146	1.39e-01	1.20e-02	1.006	2.5129125	2.5273845	53.39	PDF	peptide deformylase, mitochondrial
102724862	1.40e-01	1.21e-02	1.246	2.5104582	3.1285339	28.14	TBC1D3I	TBC1 domain family member 3I
341208	1.41e-01	1.22e-02	1.418	-2.5056901	-3.5532766	139.42	HEPHL1	hephaestin like 1
677774	1.41e-01	1.23e-02	1.449	2.5035753	3.6273305	53.45	SCARNA1	small Cajal body-specific RNA 1
2213	1.41e-01	1.23e-02	1.292	2.5039412	3.235234	169.43	FCGR2B	Fc gamma receptor IIb
677829	1.42e-01	1.24e-02	0.709	2.5008426	1.7732385	1877.23	SNORA49	small nucleolar RNA, H/ACA box 49
55839	1.42e-01	1.24e-02	1.101	-2.5003005	-2.7537259	22.76	CENPN	centromere protein N
125919	1.42e-01	1.24e-02	0.906	2.4997359	2.2636019	97.83	ZNF543	zinc finger protein 543
646074	1.42e-01	1.24e-02	0.708	2.4991326	1.7691176	99.13	POM121L10P	POM121 transmembrane nucleoporin like 10, pseudogene
163227	1.42e-01	1.25e-02	0.999	2.4968417	2.4936421	47.93	ZNF100	zinc finger protein 100
84918	1.43e-01	1.26e-02	1.228	-2.4951283	-3.0646871	63.34	LRP11	LDL receptor related protein 11
100861548	1.44e-01	1.28e-02	0.889	2.4900786	2.2128547	417.78	PINK1-AS	PINK1 antisense RNA
3187	1.44e-01	1.28e-02	1.113	-2.4906639	-2.7712865	59.84	HNRNPH1	heterogeneous nuclear ribonucleoprotein H1
109910380	1.44e-01	1.28e-02	0.655	2.4893471	1.6313448	20.66	RNA18SN3	RNA, 18S ribosomal N3
10311	1.44e-01	1.28e-02	1.202	-2.4894184	-2.9916876	135.73	VPS26C	VPS26 endosomal protein sorting factor C
79144	1.47e-01	1.32e-02	0.503	2.4791246	1.2465413	3708.6	PPDPF	pancreatic progenitor cell differentiation and proliferation factor
54575	1.48e-01	1.33e-02	1.223	2.4767373	3.0283739	36.8	UGT1A10	UDP glucuronosyltransferase family 1 member A10
91947	1.48e-01	1.32e-02	0.717	2.477431	1.7760191	1478.28	ARRDC4	arrestin domain containing 4
5500	1.48e-01	1.33e-02	0.684	2.4745352	1.6916846	5273.52	PPP1CB	protein phosphatase 1 catalytic subunit beta
23582	1.48e-01	1.34e-02	1.31	-2.4741464	-3.2400791	130.77	CCNDBP1	cyclin D1 binding protein 1
221035	1.48e-01	1.34e-02	1.031	-2.4727318	-2.5503859	71.73	REEP3	receptor accessory protein 3
7917	1.48e-01	1.35e-02	0.697	2.4715716	1.722092	635.34	BAG6	BAG cochaperone 6
2850	1.50e-01	1.36e-02	1.458	2.4679911	3.599078	44.06	GPR27	G protein-coupled receptor 27
11345	1.50e-01	1.37e-02	0.599	2.4654791	1.476725	3746	GABARAPL2	GABA type A receptor associated protein like 2
93099	1.51e-01	1.38e-02	0.67	2.4619418	1.6505655	3254.4	DMKN	dermokine
7311	1.52e-01	1.39e-02	0.703	2.4608126	1.7293132	2434.71	UBA52	ubiquitin A-52 residue ribosomal protein fusion product 1
488	1.52e-01	1.39e-02	1.398	-2.4593818	-3.4375133	85.68	ATP2A2	ATPase sarcoplasmic/endoplasmic reticulum Ca2+ transporting 2
5519	1.54e-01	1.42e-02	1.327	-2.4523489	-3.2539564	120.3	PPP2R1B	protein phosphatase 2 scaffold subunit Abeta
107984841	1.56e-01	1.44e-02	0.897	2.4466763	2.1944092	54.74	LOC107984841	replaced by ID 100288069
140809	1.56e-01	1.44e-02	1.325	2.4469611	3.2410568	224	SRXN1	sulfiredoxin 1
730755	1.59e-01	1.47e-02	1.169	-2.4395064	-2.8526206	941.88	KRTAP2-3	keratin associated protein 2-3
1495	1.62e-01	1.51e-02	0.75	-2.4297431	-1.8213562	385.04	CTNNA1	catenin alpha 1
9919	1.62e-01	1.51e-02	1.105	-2.4305614	-2.6863239	61.77	SEC16A	SEC16 homolog A, endoplasmic reticulum export factor
283131	1.62e-01	1.50e-02	0.812	2.4318182	1.9751693	5015.39	NEAT1	nuclear paraspeckle assembly transcript 1
8522	1.62e-01	1.51e-02	0.67	2.4301636	1.6286203	2861.72	GAS7	growth arrest specific 7
3449	1.62e-01	1.52e-02	0.955	2.4287231	2.3187581	47.77	IFNA16	interferon alpha 16
28231	1.62e-01	1.52e-02	1.106	2.4277081	2.6848802	281.51	SLCO4A1	solute carrier organic anion transporter family member 4A1
64744	1.62e-01	1.53e-02	0.894	2.4254256	2.1687189	512.1	SMAP2	small ArfGAP2
692225	1.62e-01	1.54e-02	0.877	2.4239867	2.1257615	353.53	SNORD94	small nucleolar RNA, C/D box 94
57092	1.62e-01	1.54e-02	0.86	-2.4235787	-2.0850798	112.59	PCNP	PEST proteolytic signal containing nuclear protein
3643	1.62e-01	1.53e-02	1.463	2.4252787	3.5473168	110.23	INSR	insulin receptor
6305	1.62e-01	1.53e-02	0.828	2.4245761	2.006444	295.82	SBF1	SET binding factor 1
6273	1.63e-01	1.55e-02	1.561	2.4205333	3.7792172	544.94	S100A2	S100 calcium binding protein A2
619505	1.64e-01	1.56e-02	1.178	2.4174641	2.8469392	833.95	SNORA21	small nucleolar RNA, H/ACA box 21
7266	1.64e-01	1.57e-02	1.068	-2.4163154	-2.5796337	239.79	DNAJC7	DnaJ heat shock protein family (Hsp40) member C7
2876	1.65e-01	1.58e-02	1.025	2.4126558	2.4730898	428.78	GPX1	glutathione peroxidase 1
2717	1.65e-01	1.59e-02	1.294	-2.4116381	-3.1196792	79.16	GLA	galactosidase alpha
337969	1.65e-01	1.59e-02	1.478	2.4107266	3.562187	350.69	KRTAP19-2	keratin associated protein 19-2
100133093	1.66e-01	1.60e-02	0.83	2.4092879	1.998924	644.52	FAM25G	family with sequence similarity 25 member G
7386	1.66e-01	1.60e-02	0.996	2.4079746	2.3987674	745.87	UQCRFS1	ubiquinol-cytochrome c reductase, Rieske iron-sulfur polypeptide 1
26239	1.67e-01	1.62e-02	0.759	2.4051968	1.8253947	38199.88	LCE2B	late cornified envelope 2B
7086	1.68e-01	1.64e-02	1.724	2.4009918	4.1385561	283.02	TKT	transketolase
54461	1.68e-01	1.64e-02	1.266	-2.4002053	-3.0381016	116.1	FBXW5	F-box and WD repeat domain containing 5
83861	1.71e-01	1.66e-02	1.068	2.3943868	2.5569185	121.76	RSPH3	radial spoke head 3
26471	1.76e-01	1.72e-02	1.048	2.3824763	2.4959019	994.9	NUPR1	nuclear protein 1, transcriptional regulator
7381	1.76e-01	1.73e-02	0.821	2.3808694	1.9555416	480.12	UQCRB	ubiquinol-cytochrome c reductase binding protein
5494	1.76e-01	1.73e-02	0.733	2.3802565	1.7458441	557.58	PPM1A	protein phosphatase, Mg2+/Mn2+ dependent 1A
653316	1.77e-01	1.74e-02	1.058	2.3785007	2.5170674	111.08	FAM153CP	protein FAM153C
84888	1.79e-01	1.76e-02	0.77	2.3733505	1.8265287	125.14	SPPL2A	signal peptide peptidase like 2A
